Datetime,Round,GoldBar_Buy,GoldBar_Sell,Ornament_Base,Ornament_Sell,Gold_Spot,THB_Rate,Change,Month,Year
08/04/2568 11:11,6.0,49100.0,49200.0,48208.8,50000.0,2999.5,34.64,50.0,เมษายน,2568
08/04/2568 09:59,5.0,49050.0,49150.0,48163.32,49950.0,3001.5,34.58,50.0,เมษายน,2568
08/04/2568 09:36,4.0,49100.0,49200.0,48208.8,50000.0,3005.5,34.56,100.0,เมษายน,2568
08/04/2568 09:24,3.0,49000.0,49100.0,48117.84,49900.0,3001.0,34.56,50.0,เมษายน,2568
08/04/2568 09:21,2.0,49050.0,49150.0,48163.32,49950.0,3001.5,34.59,50.0,เมษายน,2568
08/04/2568 09:07,1.0,49100.0,49200.0,48208.8,50000.0,3004.5,34.6,550.0,เมษายน,2568
07/04/2568 16:50,27.0,49650.0,49750.0,48754.56,50550.0,3034.0,34.53,100.0,เมษายน,2568
07/04/2568 15:36,26.0,49550.0,49650.0,48663.6,50450.0,3024.0,34.53,50.0,เมษายน,2568
07/04/2568 15:18,25.0,49600.0,49700.0,48709.08,50500.0,3027.0,34.53,50.0,เมษายน,2568
07/04/2568 15:08,24.0,49550.0,49650.0,48663.6,50450.0,3024.0,34.53,50.0,เมษายน,2568
07/04/2568 14:59,23.0,49500.0,49600.0,48602.96,50400.0,3019.0,34.53,50.0,เมษายน,2568
07/04/2568 14:37,22.0,49550.0,49650.0,48663.6,50450.0,3026.0,34.53,50.0,เมษายน,2568
07/04/2568 14:25,21.0,49500.0,49600.0,48602.96,50400.0,3024.0,34.53,100.0,เมษายน,2568
07/04/2568 14:12,20.0,49400.0,49500.0,48512.0,50300.0,3018.0,34.53,100.0,เมษายน,2568
07/04/2568 14:09,19.0,49500.0,49600.0,48602.96,50400.0,3024.0,34.53,50.0,เมษายน,2568
07/04/2568 14:06,18.0,49550.0,49650.0,48663.6,50450.0,3027.0,34.53,50.0,เมษายน,2568
07/04/2568 13:59,17.0,49600.0,49700.0,48709.08,50500.0,3030.0,34.53,50.0,เมษายน,2568
07/04/2568 13:55,16.0,49550.0,49650.0,48663.6,50450.0,3027.0,34.53,50.0,เมษายน,2568
07/04/2568 13:41,15.0,49600.0,49700.0,48709.08,50500.0,3030.0,34.53,50.0,เมษายน,2568
07/04/2568 13:37,14.0,49550.0,49650.0,48663.6,50450.0,3027.0,34.53,50.0,เมษายน,2568
07/04/2568 13:19,13.0,49500.0,49600.0,48602.96,50400.0,3024.0,34.53,50.0,เมษายน,2568
07/04/2568 13:01,12.0,49550.0,49650.0,48663.6,50450.0,3034.0,34.53,50.0,เมษายน,2568
07/04/2568 12:41,11.0,49600.0,49700.0,48709.08,50500.0,3038.0,34.53,100.0,เมษายน,2568
07/04/2568 12:33,10.0,49700.0,49800.0,48800.04,50600.0,3042.0,34.53,50.0,เมษายน,2568
07/04/2568 12:01,9.0,49650.0,49750.0,48754.56,50550.0,3033.0,34.53,50.0,เมษายน,2568
07/04/2568 11:14,8.0,49600.0,49700.0,48709.08,50500.0,3029.0,34.53,50.0,เมษายน,2568
07/04/2568 11:05,7.0,49550.0,49650.0,48663.6,50450.0,3026.0,34.53,50.0,เมษายน,2568
07/04/2568 10:59,6.0,49500.0,49600.0,48602.96,50400.0,3022.0,34.53,50.0,เมษายน,2568
07/04/2568 10:51,5.0,49550.0,49650.0,48663.6,50450.0,3026.0,34.53,50.0,เมษายน,2568
07/04/2568 10:02,4.0,49600.0,49700.0,48709.08,50500.0,3029.0,34.53,50.0,เมษายน,2568
07/04/2568 09:48,3.0,49650.0,49750.0,48754.56,50550.0,3033.0,34.53,50.0,เมษายน,2568
07/04/2568 09:39,2.0,49700.0,49800.0,48800.04,50600.0,3036.0,34.53,50.0,เมษายน,2568
07/04/2568 09:08,1.0,49750.0,49850.0,48860.68,50650.0,3051.0,34.53,150.0,เมษายน,2568
05/04/2568 09:16,1.0,49600.0,49700.0,48709.08,50500.0,3038.0,34.55,500.0,เมษายน,2568
04/04/2568 17:11,22.0,50100.0,50200.0,49194.2,51000.0,3097.0,34.23,100.0,เมษายน,2568
04/04/2568 16:55,21.0,50000.0,50100.0,49103.24,50900.0,3092.0,34.2,50.0,เมษายน,2568
04/04/2568 16:45,20.0,49950.0,50050.0,49057.76,50850.0,3089.0,34.2,50.0,เมษายน,2568
04/04/2568 16:15,19.0,50000.0,50100.0,49103.24,50900.0,3091.0,34.21,50.0,เมษายน,2568
04/04/2568 16:07,18.0,49950.0,50050.0,49057.76,50850.0,3088.0,34.21,50.0,เมษายน,2568
04/04/2568 15:21,17.0,49900.0,50000.0,48997.12,50800.0,3086.0,34.16,50.0,เมษายน,2568
04/04/2568 15:13,16.0,49950.0,50050.0,49057.76,50850.0,3090.0,34.15,50.0,เมษายน,2568
04/04/2568 14:58,15.0,50000.0,50100.0,49103.24,50900.0,3093.0,34.17,50.0,เมษายน,2568
04/04/2568 14:30,14.0,50050.0,50150.0,49148.72,50950.0,3101.0,34.15,50.0,เมษายน,2568
04/04/2568 14:12,13.0,50000.0,50100.0,49103.24,50900.0,3100.0,34.09,50.0,เมษายน,2568
04/04/2568 13:39,12.0,50050.0,50150.0,49148.72,50950.0,3101.5,34.12,50.0,เมษายน,2568
04/04/2568 13:04,11.0,50100.0,50200.0,49194.2,51000.0,3108.5,34.1,50.0,เมษายน,2568
04/04/2568 12:44,10.0,50050.0,50150.0,49148.72,50950.0,3103.0,34.12,50.0,เมษายน,2568
04/04/2568 12:33,9.0,50000.0,50100.0,49103.24,50900.0,3104.5,34.09,50.0,เมษายน,2568
04/04/2568 11:40,8.0,49950.0,50050.0,49057.76,50850.0,3103.0,34.08,50.0,เมษายน,2568
04/04/2568 10:23,7.0,49900.0,50000.0,48997.12,50800.0,3092.5,34.1,50.0,เมษายน,2568
04/04/2568 10:11,6.0,49950.0,50050.0,49057.76,50850.0,3093.0,34.14,50.0,เมษายน,2568
04/04/2568 10:01,5.0,50000.0,50100.0,49103.24,50900.0,3098.5,34.15,50.0,เมษายน,2568
04/04/2568 09:42,4.0,49950.0,50050.0,49057.76,50850.0,3095.0,34.12,50.0,เมษายน,2568
04/04/2568 09:39,3.0,50000.0,50100.0,49103.24,50900.0,3098.0,34.12,100.0,เมษายน,2568
04/04/2568 09:35,2.0,50100.0,50200.0,49194.2,51000.0,3105.0,34.12,50.0,เมษายน,2568
04/04/2568 09:12,1.0,50150.0,50250.0,49254.84,51050.0,3112.0,34.08,400.0,เมษายน,2568
03/04/2568 17:13,29.0,50550.0,50650.0,49633.84,51450.0,3119.0,34.25,100.0,เมษายน,2568
03/04/2568 16:18,28.0,50650.0,50750.0,49739.96,51550.0,3127.0,34.22,50.0,เมษายน,2568
03/04/2568 16:06,27.0,50700.0,50800.0,49785.44,51600.0,3127.5,34.28,50.0,เมษายน,2568
03/04/2568 15:55,26.0,50750.0,50850.0,49830.92,51650.0,3129.5,34.3,50.0,เมษายน,2568
03/04/2568 15:21,25.0,50800.0,50900.0,49891.56,51700.0,3131.0,34.29,50.0,เมษายน,2568
03/04/2568 15:03,24.0,50750.0,50850.0,49830.92,51650.0,3130.0,34.31,50.0,เมษายน,2568
03/04/2568 14:52,23.0,50700.0,50800.0,49785.44,51600.0,3126.0,34.29,50.0,เมษายน,2568
03/04/2568 14:45,22.0,50650.0,50750.0,49739.96,51550.0,3123.0,34.29,50.0,เมษายน,2568
03/04/2568 14:29,21.0,50700.0,50800.0,49785.44,51600.0,3123.5,34.33,50.0,เมษายน,2568
03/04/2568 14:08,20.0,50650.0,50750.0,49739.96,51550.0,3123.5,34.28,50.0,เมษายน,2568
03/04/2568 13:51,19.0,50700.0,50800.0,49785.44,51600.0,3129.0,34.27,50.0,เมษายน,2568
03/04/2568 13:43,18.0,50650.0,50750.0,49739.96,51550.0,3124.0,34.29,50.0,เมษายน,2568
03/04/2568 13:33,17.0,50600.0,50700.0,49694.48,51500.0,3120.0,34.32,100.0,เมษายน,2568
03/04/2568 13:06,16.0,50700.0,50800.0,49785.44,51600.0,3130.0,34.29,50.0,เมษายน,2568
03/04/2568 12:57,15.0,50750.0,50850.0,49830.92,51650.0,3131.5,34.29,50.0,เมษายน,2568
03/04/2568 12:54,14.0,50700.0,50800.0,49785.44,51600.0,3130.0,34.28,50.0,เมษายน,2568
03/04/2568 12:46,13.0,50650.0,50750.0,49739.96,51550.0,3127.5,34.25,50.0,เมษายน,2568
03/04/2568 12:44,12.0,50700.0,50800.0,49785.44,51600.0,3128.0,34.25,50.0,เมษายน,2568
03/04/2568 12:32,11.0,50750.0,50850.0,49830.92,51650.0,3128.0,34.3,50.0,เมษายน,2568
03/04/2568 12:29,10.0,50800.0,50900.0,49891.56,51700.0,3130.0,34.32,50.0,เมษายน,2568
03/04/2568 12:19,9.0,50850.0,50950.0,49937.04,51750.0,3132.0,34.33,50.0,เมษายน,2568
03/04/2568 12:15,8.0,50900.0,51000.0,49982.52,51800.0,3136.5,34.33,50.0,เมษายน,2568
03/04/2568 12:05,7.0,50950.0,51050.0,50028.0,51850.0,3140.5,34.32,50.0,เมษายน,2568
03/04/2568 11:54,6.0,51000.0,51100.0,50088.64,51900.0,3142.0,34.33,50.0,เมษายน,2568
03/04/2568 11:04,5.0,51050.0,51150.0,50134.12,51950.0,3147.5,34.31,50.0,เมษายน,2568
03/04/2568 10:19,4.0,51100.0,51200.0,50179.6,52000.0,3147.0,34.33,50.0,เมษายน,2568
03/04/2568 10:05,3.0,51150.0,51250.0,50225.08,52050.0,3149.0,34.36,50.0,เมษายน,2568
03/04/2568 09:44,2.0,51100.0,51200.0,50179.6,52000.0,3147.5,34.38,50.0,เมษายน,2568
03/04/2568 09:12,1.0,51150.0,51250.0,50225.08,52050.0,3150.5,34.38,650.0,เมษายน,2568
02/04/2568 16:18,14.0,50500.0,50600.0,49588.36,51400.0,3128.5,34.17,50.0,เมษายน,2568
02/04/2568 15:37,13.0,50550.0,50650.0,49633.84,51450.0,3132.5,34.16,50.0,เมษายน,2568
02/04/2568 15:30,12.0,50500.0,50600.0,49588.36,51400.0,3129.5,34.16,50.0,เมษายน,2568
02/04/2568 14:56,11.0,50450.0,50550.0,49542.88,51350.0,3123.5,34.17,50.0,เมษายน,2568
02/04/2568 14:48,10.0,50400.0,50500.0,49497.4,51300.0,3119.5,34.19,50.0,เมษายน,2568
02/04/2568 14:01,9.0,50350.0,50450.0,49436.76,51250.0,3116.5,34.18,50.0,เมษายน,2568
02/04/2568 13:14,8.0,50300.0,50400.0,49391.28,51200.0,3114.5,34.18,50.0,เมษายน,2568
02/04/2568 12:53,7.0,50350.0,50450.0,49436.76,51250.0,3118.0,34.17,50.0,เมษายน,2568
02/04/2568 12:01,6.0,50300.0,50400.0,49391.28,51200.0,3116.0,34.15,50.0,เมษายน,2568
02/04/2568 11:45,5.0,50350.0,50450.0,49436.76,51250.0,3120.0,34.15,50.0,เมษายน,2568
02/04/2568 11:37,4.0,50400.0,50500.0,49497.4,51300.0,3121.5,34.15,50.0,เมษายน,2568
02/04/2568 10:53,3.0,50450.0,50550.0,49542.88,51350.0,3126.0,34.14,50.0,เมษายน,2568
02/04/2568 10:02,2.0,50500.0,50600.0,49588.36,51400.0,3129.0,34.16,50.0,เมษายน,2568
02/04/2568 09:06,1.0,50550.0,50650.0,49633.84,51450.0,3134.0,34.17,50.0,เมษายน,2568
01/04/2568 15:21,18.0,50500.0,50600.0,49588.36,51400.0,3132.5,34.13,50.0,เมษายน,2568
01/04/2568 15:14,17.0,50550.0,50650.0,49633.84,51450.0,3135.5,34.13,50.0,เมษายน,2568
01/04/2568 15:07,16.0,50500.0,50600.0,49588.36,51400.0,3133.0,34.12,50.0,เมษายน,2568
01/04/2568 14:41,15.0,50450.0,50550.0,49542.88,51350.0,3129.0,34.13,50.0,เมษายน,2568
01/04/2568 14:24,14.0,50500.0,50600.0,49588.36,51400.0,3133.5,34.11,50.0,เมษายน,2568
01/04/2568 14:18,13.0,50550.0,50650.0,49633.84,51450.0,3137.0,34.11,50.0,เมษายน,2568
01/04/2568 13:45,12.0,50500.0,50600.0,49588.36,51400.0,3135.0,34.09,50.0,เมษายน,2568
01/04/2568 13:30,11.0,50550.0,50650.0,49633.84,51450.0,3138.5,34.09,50.0,เมษายน,2568
01/04/2568 13:29,10.0,50500.0,50600.0,49588.36,51400.0,3137.0,34.08,50.0,เมษายน,2568
01/04/2568 13:01,9.0,50450.0,50550.0,49542.88,51350.0,3132.0,34.08,50.0,เมษายน,2568
01/04/2568 12:55,8.0,50500.0,50600.0,49588.36,51400.0,3135.5,34.08,100.0,เมษายน,2568
01/04/2568 12:23,7.0,50600.0,50700.0,49694.48,51500.0,3145.5,34.04,50.0,เมษายน,2568
01/04/2568 11:45,6.0,50550.0,50650.0,49633.84,51450.0,3143.0,34.03,50.0,เมษายน,2568
01/04/2568 10:00,5.0,50600.0,50700.0,49694.48,51500.0,3145.5,34.05,50.0,เมษายน,2568
01/04/2568 09:48,4.0,50550.0,50650.0,49633.84,51450.0,3144.0,34.04,50.0,เมษายน,2568
01/04/2568 09:29,3.0,50500.0,50600.0,49588.36,51400.0,3142.5,34.02,50.0,เมษายน,2568
01/04/2568 09:17,2.0,50450.0,50550.0,49542.88,51350.0,3139.0,34.04,50.0,เมษายน,2568
01/04/2568 09:02,1.0,50400.0,50500.0,49497.4,51300.0,3134.5,34.04,450.0,เมษายน,2568
31/05/2568 09:04,1.0,51050.0,51150.0,50134.12,51950.0,3291.5,32.86,50.0,พฤษภาคม,2568
30/05/2568 17:07,9.0,51100.0,51200.0,50179.6,52000.0,3300.0,32.8,50.0,พฤษภาคม,2568
30/05/2568 16:13,8.0,51050.0,51150.0,50134.12,51950.0,3298.0,32.78,50.0,พฤษภาคม,2568
30/05/2568 15:33,7.0,51000.0,51100.0,50088.64,51900.0,3298.5,32.75,50.0,พฤษภาคม,2568
30/05/2568 13:55,6.0,50950.0,51050.0,50028.0,51850.0,3300.0,32.7,50.0,พฤษภาคม,2568
30/05/2568 13:48,5.0,50900.0,51000.0,49982.52,51800.0,3295.0,32.71,50.0,พฤษภาคม,2568
30/05/2568 13:00,4.0,50950.0,51050.0,50028.0,51850.0,3303.0,32.67,50.0,พฤษภาคม,2568
30/05/2568 10:10,3.0,50900.0,51000.0,49982.52,51800.0,3301.5,32.64,50.0,พฤษภาคม,2568
30/05/2568 09:29,2.0,50850.0,50950.0,49937.04,51750.0,3303.0,32.59,50.0,พฤษภาคม,2568
30/05/2568 09:09,1.0,50900.0,51000.0,49982.52,51800.0,3309.5,32.56,50.0,พฤษภาคม,2568
29/05/2568 17:07,13.0,50850.0,50950.0,49937.04,51750.0,3286.0,32.76,50.0,พฤษภาคม,2568
29/05/2568 15:01,12.0,50800.0,50900.0,49891.56,51700.0,3287.0,32.72,50.0,พฤษภาคม,2568
29/05/2568 14:25,11.0,50750.0,50850.0,49830.92,51650.0,3282.0,32.73,50.0,พฤษภาคม,2568
29/05/2568 13:51,10.0,50700.0,50800.0,49785.44,51600.0,3271.0,32.8,50.0,พฤษภาคม,2568
29/05/2568 13:43,9.0,50750.0,50850.0,49830.92,51650.0,3273.0,32.83,50.0,พฤษภาคม,2568
29/05/2568 13:03,8.0,50800.0,50900.0,49891.56,51700.0,3275.0,32.85,50.0,พฤษภาคม,2568
29/05/2568 12:13,7.0,50750.0,50850.0,49830.92,51650.0,3269.0,32.86,50.0,พฤษภาคม,2568
29/05/2568 11:39,6.0,50800.0,50900.0,49891.56,51700.0,3274.0,32.85,50.0,พฤษภาคม,2568
29/05/2568 10:47,5.0,50850.0,50950.0,49937.04,51750.0,3278.0,32.85,50.0,พฤษภาคม,2568
29/05/2568 10:26,4.0,50800.0,50900.0,49891.56,51700.0,3275.0,32.84,50.0,พฤษภาคม,2568
29/05/2568 09:46,3.0,50750.0,50850.0,49830.92,51650.0,3271.0,32.85,50.0,พฤษภาคม,2568
29/05/2568 09:42,2.0,50700.0,50800.0,49785.44,51600.0,3268.0,32.85,50.0,พฤษภาคม,2568
29/05/2568 09:04,1.0,50650.0,50750.0,49739.96,51550.0,3264.0,32.84,550.0,พฤษภาคม,2568
28/05/2568 15:29,11.0,51200.0,51300.0,50285.72,52100.0,3318.0,32.67,50.0,พฤษภาคม,2568
28/05/2568 15:20,10.0,51250.0,51350.0,50331.2,52150.0,3321.0,32.68,50.0,พฤษภาคม,2568
28/05/2568 14:50,9.0,51200.0,51300.0,50285.72,52100.0,3318.0,32.68,50.0,พฤษภาคม,2568
28/05/2568 14:09,8.0,51150.0,51250.0,50225.08,52050.0,3311.0,32.72,50.0,พฤษภาคม,2568
28/05/2568 12:22,7.0,51100.0,51200.0,50179.6,52000.0,3306.5,32.72,50.0,พฤษภาคม,2568
28/05/2568 12:17,6.0,51050.0,51150.0,50134.12,51950.0,3304.0,32.71,50.0,พฤษภาคม,2568
28/05/2568 10:28,5.0,51000.0,51100.0,50088.64,51900.0,3295.0,32.75,50.0,พฤษภาคม,2568
28/05/2568 10:24,4.0,51050.0,51150.0,50134.12,51950.0,3298.0,32.75,50.0,พฤษภาคม,2568
28/05/2568 09:46,3.0,51100.0,51200.0,50179.6,52000.0,3306.0,32.71,50.0,พฤษภาคม,2568
28/05/2568 09:21,2.0,51150.0,51250.0,50225.08,52050.0,3306.5,32.75,50.0,พฤษภาคม,2568
28/05/2568 09:08,1.0,51100.0,51200.0,50179.6,52000.0,3304.0,32.75,50.0,พฤษภาคม,2568
27/05/2568 16:35,19.0,51050.0,51150.0,50134.12,51950.0,3300.0,32.74,50.0,พฤษภาคม,2568
27/05/2568 16:15,18.0,51100.0,51200.0,50179.6,52000.0,3306.5,32.71,50.0,พฤษภาคม,2568
27/05/2568 15:45,17.0,51050.0,51150.0,50134.12,51950.0,3301.0,32.72,50.0,พฤษภาคม,2568
27/05/2568 15:35,16.0,51100.0,51200.0,50179.6,52000.0,3301.5,32.75,50.0,พฤษภาคม,2568
27/05/2568 15:02,15.0,51150.0,51250.0,50225.08,52050.0,3303.0,32.77,50.0,พฤษภาคม,2568
27/05/2568 14:54,14.0,51100.0,51200.0,50179.6,52000.0,3298.0,32.8,50.0,พฤษภาคม,2568
27/05/2568 14:52,13.0,51150.0,51250.0,50225.08,52050.0,3303.0,32.79,50.0,พฤษภาคม,2568
27/05/2568 14:19,12.0,51200.0,51300.0,50285.72,52100.0,3308.0,32.75,50.0,พฤษภาคม,2568
27/05/2568 14:12,11.0,51250.0,51350.0,50331.2,52150.0,3311.0,32.76,50.0,พฤษภาคม,2568
27/05/2568 14:07,10.0,51200.0,51300.0,50285.72,52100.0,3307.0,32.76,50.0,พฤษภาคม,2568
27/05/2568 13:56,9.0,51250.0,51350.0,50331.2,52150.0,3309.0,32.78,50.0,พฤษภาคม,2568
27/05/2568 13:48,8.0,51300.0,51400.0,50376.68,52200.0,3313.0,32.76,50.0,พฤษภาคม,2568
27/05/2568 13:31,7.0,51350.0,51450.0,50422.16,52250.0,3321.0,32.71,50.0,พฤษภาคม,2568
27/05/2568 12:49,6.0,51400.0,51500.0,50467.64,52300.0,3324.0,32.73,50.0,พฤษภาคม,2568
27/05/2568 12:39,5.0,51450.0,51550.0,50528.28,52350.0,3325.0,32.75,50.0,พฤษภาคม,2568
27/05/2568 10:43,4.0,51500.0,51600.0,50573.76,52400.0,3344.5,32.62,50.0,พฤษภาคม,2568
27/05/2568 09:57,3.0,51450.0,51550.0,50528.28,52350.0,3344.0,32.58,50.0,พฤษภาคม,2568
27/05/2568 09:37,2.0,51400.0,51500.0,50467.64,52300.0,3340.0,32.58,50.0,พฤษภาคม,2568
27/05/2568 09:03,1.0,51350.0,51450.0,50422.16,52250.0,3336.0,32.59,0.0,พฤษภาคม,2568
26/05/2568 16:27,8.0,51350.0,51450.0,50422.16,52250.0,3328.0,32.65,50.0,พฤษภาคม,2568
26/05/2568 13:33,7.0,51400.0,51500.0,50467.64,52300.0,3342.0,32.56,50.0,พฤษภาคม,2568
26/05/2568 12:08,6.0,51450.0,51550.0,50528.28,52350.0,3351.0,32.51,50.0,พฤษภาคม,2568
26/05/2568 11:10,5.0,51400.0,51500.0,50467.64,52300.0,3349.5,32.48,50.0,พฤษภาคม,2568
26/05/2568 10:00,4.0,51350.0,51450.0,50422.16,52250.0,3349.0,32.44,50.0,พฤษภาคม,2568
26/05/2568 09:38,3.0,51400.0,51500.0,50467.64,52300.0,3353.5,32.44,50.0,พฤษภาคม,2568
26/05/2568 09:35,2.0,51350.0,51450.0,50422.16,52250.0,3350.5,32.44,50.0,พฤษภาคม,2568
26/05/2568 09:02,1.0,51300.0,51400.0,50376.68,52200.0,3347.0,32.44,200.0,พฤษภาคม,2568
24/05/2568 09:00,1.0,51500.0,51600.0,50573.76,52400.0,3360.0,32.47,250.0,พฤษภาคม,2568
23/05/2568 15:57,15.0,51250.0,51350.0,50331.2,52150.0,3327.0,32.61,50.0,พฤษภาคม,2568
23/05/2568 15:18,14.0,51300.0,51400.0,50376.68,52200.0,3328.5,32.64,50.0,พฤษภาคม,2568
23/05/2568 15:03,13.0,51250.0,51350.0,50331.2,52150.0,3326.0,32.62,50.0,พฤษภาคม,2568
23/05/2568 14:07,12.0,51300.0,51400.0,50376.68,52200.0,3329.0,32.63,50.0,พฤษภาคม,2568
23/05/2568 13:48,11.0,51350.0,51450.0,50422.16,52250.0,3331.0,32.64,50.0,พฤษภาคม,2568
23/05/2568 13:08,10.0,51300.0,51400.0,50376.68,52200.0,3328.0,32.64,50.0,พฤษภาคม,2568
23/05/2568 12:56,9.0,51250.0,51350.0,50331.2,52150.0,3324.0,32.65,50.0,พฤษภาคม,2568
23/05/2568 12:16,8.0,51200.0,51300.0,50285.72,52100.0,3318.0,32.67,50.0,พฤษภาคม,2568
23/05/2568 11:16,7.0,51150.0,51250.0,50225.08,52050.0,3308.0,32.74,50.0,พฤษภาคม,2568
23/05/2568 10:46,6.0,51100.0,51200.0,50179.6,52000.0,3303.0,32.74,50.0,พฤษภาคม,2568
23/05/2568 10:08,5.0,51050.0,51150.0,50134.12,51950.0,3298.0,32.75,50.0,พฤษภาคม,2568
23/05/2568 09:46,4.0,51100.0,51200.0,50179.6,52000.0,3293.0,32.84,50.0,พฤษภาคม,2568
23/05/2568 09:29,3.0,51150.0,51250.0,50225.08,52050.0,3297.0,32.83,50.0,พฤษภาคม,2568
23/05/2568 09:16,2.0,51200.0,51300.0,50285.72,52100.0,3301.0,32.83,50.0,พฤษภาคม,2568
23/05/2568 09:04,1.0,51250.0,51350.0,50331.2,52150.0,3305.5,32.81,100.0,พฤษภาคม,2568
22/05/2568 16:01,10.0,51350.0,51450.0,50422.16,52250.0,3311.0,32.82,50.0,พฤษภาคม,2568
22/05/2568 15:36,9.0,51400.0,51500.0,50467.64,52300.0,3317.0,32.8,50.0,พฤษภาคม,2568
22/05/2568 15:11,8.0,51450.0,51550.0,50528.28,52350.0,3329.0,32.71,50.0,พฤษภาคม,2568
22/05/2568 13:34,7.0,51500.0,51600.0,50573.76,52400.0,3331.0,32.75,50.0,พฤษภาคม,2568
22/05/2568 13:17,6.0,51450.0,51550.0,50528.28,52350.0,3333.0,32.69,50.0,พฤษภาคม,2568
22/05/2568 12:54,5.0,51400.0,51500.0,50467.64,52300.0,3341.0,32.56,50.0,พฤษภาคม,2568
22/05/2568 10:03,4.0,51450.0,51550.0,50528.28,52350.0,3341.0,32.62,50.0,พฤษภาคม,2568
22/05/2568 09:45,3.0,51400.0,51500.0,50467.64,52300.0,3342.5,32.56,50.0,พฤษภาคม,2568
22/05/2568 09:33,2.0,51350.0,51450.0,50422.16,52250.0,3339.0,32.57,50.0,พฤษภาคม,2568
22/05/2568 09:07,1.0,51400.0,51500.0,50467.64,52300.0,3337.0,32.63,100.0,พฤษภาคม,2568
21/05/2568 17:04,16.0,51300.0,51400.0,50376.68,52200.0,3313.0,32.8,50.0,พฤษภาคม,2568
21/05/2568 16:44,15.0,51250.0,51350.0,50331.2,52150.0,3309.0,32.81,50.0,พฤษภาคม,2568
21/05/2568 15:40,14.0,51200.0,51300.0,50285.72,52100.0,3310.0,32.76,50.0,พฤษภาคม,2568
21/05/2568 14:07,13.0,51150.0,51250.0,50225.08,52050.0,3313.0,32.7,50.0,พฤษภาคม,2568
21/05/2568 13:43,12.0,51200.0,51300.0,50285.72,52100.0,3318.0,32.69,50.0,พฤษภาคม,2568
21/05/2568 13:10,11.0,51150.0,51250.0,50225.08,52050.0,3311.0,32.72,50.0,พฤษภาคม,2568
21/05/2568 12:52,10.0,51200.0,51300.0,50285.72,52100.0,3314.0,32.72,50.0,พฤษภาคม,2568
21/05/2568 12:43,9.0,51150.0,51250.0,50225.08,52050.0,3309.0,32.73,100.0,พฤษภาคม,2568
21/05/2568 11:26,8.0,51050.0,51150.0,50134.12,51950.0,3303.0,32.73,50.0,พฤษภาคม,2568
21/05/2568 10:58,7.0,51100.0,51200.0,50179.6,52000.0,3307.0,32.72,50.0,พฤษภาคม,2568
21/05/2568 10:32,6.0,51150.0,51250.0,50225.08,52050.0,3307.0,32.77,50.0,พฤษภาคม,2568
21/05/2568 09:54,5.0,51100.0,51200.0,50179.6,52000.0,3302.0,32.78,50.0,พฤษภาคม,2568
21/05/2568 09:43,4.0,51150.0,51250.0,50225.08,52050.0,3303.0,32.8,50.0,พฤษภาคม,2568
21/05/2568 09:41,3.0,51100.0,51200.0,50179.6,52000.0,3299.0,32.82,50.0,พฤษภาคม,2568
21/05/2568 09:36,2.0,51050.0,51150.0,50134.12,51950.0,3296.0,32.81,50.0,พฤษภาคม,2568
21/05/2568 09:08,1.0,51000.0,51100.0,50088.64,51900.0,3295.0,32.79,450.0,พฤษภาคม,2568
20/05/2568 16:01,14.0,50550.0,50650.0,49633.84,51450.0,3236.0,33.1,50.0,พฤษภาคม,2568
20/05/2568 15:57,13.0,50500.0,50600.0,49588.36,51400.0,3232.0,33.1,50.0,พฤษภาคม,2568
20/05/2568 15:39,12.0,50450.0,50550.0,49542.88,51350.0,3226.0,33.11,50.0,พฤษภาคม,2568
20/05/2568 14:39,11.0,50400.0,50500.0,49497.4,51300.0,3219.5,33.14,50.0,พฤษภาคม,2568
20/05/2568 14:27,10.0,50350.0,50450.0,49436.76,51250.0,3216.0,33.13,50.0,พฤษภาคม,2568
20/05/2568 14:04,9.0,50300.0,50400.0,49391.28,51200.0,3211.0,33.15,50.0,พฤษภาคม,2568
20/05/2568 13:09,8.0,50350.0,50450.0,49436.76,51250.0,3215.5,33.13,50.0,พฤษภาคม,2568
20/05/2568 12:48,7.0,50300.0,50400.0,49391.28,51200.0,3211.5,33.14,50.0,พฤษภาคม,2568
20/05/2568 10:38,6.0,50350.0,50450.0,49436.76,51250.0,3209.0,33.2,50.0,พฤษภาคม,2568
20/05/2568 10:34,5.0,50400.0,50500.0,49497.4,51300.0,3210.5,33.22,50.0,พฤษภาคม,2568
20/05/2568 09:58,4.0,50450.0,50550.0,49542.88,51350.0,3210.0,33.27,50.0,พฤษภาคม,2568
20/05/2568 09:42,3.0,50400.0,50500.0,49497.4,51300.0,3210.5,33.23,50.0,พฤษภาคม,2568
20/05/2568 09:21,2.0,50450.0,50550.0,49542.88,51350.0,3215.0,33.22,50.0,พฤษภาคม,2568
20/05/2568 09:05,1.0,50500.0,50600.0,49588.36,51400.0,3222.0,33.19,100.0,พฤษภาคม,2568
19/05/2568 16:18,13.0,50600.0,50700.0,49694.48,51500.0,3239.0,33.07,50.0,พฤษภาคม,2568
19/05/2568 16:03,12.0,50650.0,50750.0,49739.96,51550.0,3246.0,33.05,50.0,พฤษภาคม,2568
19/05/2568 15:20,11.0,50600.0,50700.0,49694.48,51500.0,3237.5,33.1,50.0,พฤษภาคม,2568
19/05/2568 14:45,10.0,50550.0,50650.0,49633.84,51450.0,3233.0,33.13,50.0,พฤษภาคม,2568
